"","ï..","TimeStamp","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.27509_1567122301_13542.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.28997_1567122302_13723.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.29731_1567122296_13944.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.30302_1567122301_13521.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.30385_1567122302_13578.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.30705_1567122302_12381.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.31017_1567122301_14366.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.31204_1567122297_14129.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.31430_1567122301_14266.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.31559_1567122301_13546.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.32111_1567122302_13313.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.32890_1567122302_13840.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.37495_1567122296_14162.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.37643_1567122293_16804.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.38724_1567122302_13735.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.40119_1567122301_15120.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.40240_1567122302_14645.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.48457_1567122301_15415.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.51288_1567122302_14055.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.61242_1567122302_13590.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.73282_1567122295_15421.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78279_1567122300_15913.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78686_1567122302_15885.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78849_1567122301_15506.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78976_1567122300_13687.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.78981_1567122302_13867.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79355_1567122297_14303.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79506_1567122301_18133.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79540_1567122300_13813.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79541_1567122302_18681.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.79728_1567122302_15318.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.85098_1567122300_13824.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.85099_1567122301_26444.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.88733_1567122276_14082.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.89699_1567122302_13905.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.89940_1567122301_13775.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90728_1567122301_15717.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90733_1567122302_23091.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90741_1567122302_13796.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90741_1567122304_13793.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90742_1567122302_15777.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90743_1567122301_13923.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90757_1567122301_13883.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90765_1567122297_25904.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90857_1567122302_13760.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90913_1567122301_25889.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90931_1567119132_25942.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90940_1567122301_25153.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90952_1567122301_13560.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90960_1567122300_23353.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90969_1567122301_25123.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90992_1567122301_23440.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90996_1567122301_15390.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.90999_1567122300_15544.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.91004_1567122298_15527.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.91027_1567122296_13709.csv_mean_velocity","C..Users.CASL.Desktop.D.HUGHES.WATSON.CI.GATech2019.Processed...Copy.91030_1567122302_15933.csv_mean_velocity","X","Changes","Run","Num_plays","X.1","Inplay.Subdivided","inplay"
"414",2500,"12:12:12 AM",0.287,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.7137,5e-04,0.6227,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.908,5e-04,0.2089,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0945,0.0647,5e-04,3.774,5e-04,0.7585,5e-04,5e-04,5e-04,0.2817,0.2817,5e-04,5e-04,5e-04,5e-04,0.2036,0.0635,2.784,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0864,5e-04,NA,"0","0",NA,NA,0,0
"415",2501,"12:12:13 AM",0.0948,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,2.2899,5e-04,0.485136364,5e-04,5e-04,5e-04,0.2488,5e-04,5e-04,0.4359,5e-04,0.3277,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2235,5e-04,5e-04,3.7986,5e-04,0.7975,5e-04,5e-04,5e-04,0.0504,0.0504,5e-04,5e-04,5e-04,5e-04,5e-04,0.3136,2.3271,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0804,5e-04,0.0112,5e-04,NA,"0","0",NA,NA,0,0
"416",2502,"12:12:14 AM",0.4899,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,2.0747,5e-04,0.2411,5e-04,5e-04,5e-04,0.3802,5e-04,5e-04,1.1607,5e-04,0.3437,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,3.6776,5e-04,0.0266,0.2335,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.3914,2.0567,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.3708,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"417",2503,"12:12:15 AM",0.1937,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.6972,5e-04,0.917388889,5e-04,5e-04,5e-04,0.2992,5e-04,5e-04,1.4399,5e-04,0.0385,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.303318182,5e-04,5e-04,3.3695,0.7935,5e-04,0.7455,5e-04,5e-04,5e-04,5e-04,0.0877,5e-04,5e-04,5e-04,5e-04,0.6679,1.691,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1735,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"418",2504,"12:12:16 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.4452,5e-04,0.794136364,5e-04,5e-04,5e-04,0.496,5e-04,5e-04,1.619,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.848833333,5e-04,5e-04,2.1132,1.434,5e-04,0.3668,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.0837,1.3075,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"419",2505,"12:12:17 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0891,5e-04,5e-04,0.6148,5e-04,0.0951,5e-04,5e-04,5e-04,0.7007,5e-04,5e-04,1.0377,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.7967,5e-04,5e-04,1.7623,0.4984,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.1184,0.5576,5e-04,5e-04,5e-04,5e-04,0.0568,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"420",2506,"12:12:18 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0112,5e-04,0.0204,0.592,5e-04,5e-04,5e-04,5e-04,5e-04,0.3309,0.7029,5e-04,0.7424,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2105,5e-04,5e-04,1.6975,0.8337,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.8682,0.7553,0.1693,5e-04,5e-04,5e-04,5e-04,0.1204,5e-04,5e-04,5e-04,0.017,5e-04,NA,"0","0",NA,NA,0,0
"421",2507,"12:12:19 AM",0.2105,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.4754,5e-04,0.0933,0.6857,5e-04,5e-04,5e-04,5e-04,5e-04,0.3325,0.4512,5e-04,0.5552,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1379,5e-04,5e-04,5e-04,0.746,1.1606,5e-04,0.0324,5e-04,5e-04,5e-04,5e-04,0.0248,5e-04,5e-04,5e-04,1.0314,0.409,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0775,5e-04,NA,"0","0",NA,NA,0,0
"422",2508,"12:12:20 AM",0.4491,5e-04,0.0801,0.5486,5e-04,0.5083,5e-04,5e-04,0.484,0.6138,5e-04,0.0339,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1289,5e-04,0.209,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0077,5e-04,5e-04,5e-04,0.2175,1.0428,0.6857,0.1637,5e-04,5e-04,5e-04,5e-04,0.3673,5e-04,5e-04,5e-04,1.034,0.0164,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0336,5e-04,NA,"0","0",NA,NA,0,0
"423",2509,"12:12:21 AM",0.2191,5e-04,0.1523,0.5417,5e-04,0.0241,5e-04,5e-04,0.8313,0.1434,5e-04,5e-04,5e-04,0.520722222,0.2404,5e-04,5e-04,5e-04,0.5412,5e-04,0.242,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1449,5e-04,5e-04,5e-04,0.2068,5e-04,0.1642,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.7912,0.3893,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"424",2510,"12:12:22 AM",0.0662,5e-04,5e-04,0.013590909,5e-04,0.0174,5e-04,5e-04,0.8961,5e-04,0.0205,0.1012,5e-04,0.5424,0.2181,5e-04,5e-04,5e-04,0.4136,5e-04,0.3772,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.3491,5e-04,5e-04,5e-04,0.1658,0.236,0.1763,5e-04,0.0507,5e-04,5e-04,5e-04,0.0985,5e-04,5e-04,5e-04,0.3005,0.6734,5e-04,5e-04,0.0294,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"425",2511,"12:12:23 AM",5e-04,5e-04,5e-04,0.1485,5e-04,0.3467,5e-04,5e-04,0.995,5e-04,0.2146,0.4818,5e-04,0.204590909,0.4441,5e-04,5e-04,5e-04,0.3765,5e-04,0.2978,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2271,5e-04,5e-04,0.0967,0.1083,5e-04,5e-04,0.0764,5e-04,0.3532,0.3532,0.2679,0.1631,5e-04,5e-04,0.1524,0.8772,5e-04,0.0778,0.0766,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1308,5e-04,NA,"0","0",NA,NA,0,0
"426",2512,"12:12:24 AM",5e-04,5e-04,5e-04,0.3036,5e-04,5e-04,5e-04,5e-04,1.02,5e-04,0.079,5e-04,5e-04,5e-04,0.5272,5e-04,5e-04,5e-04,5e-04,5e-04,0.039,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0773,5e-04,5e-04,0.0114,5e-04,5e-04,5e-04,0.0566,5e-04,0.0133,0.0133,0.0497,0.1546,5e-04,5e-04,5e-04,1.0635,5e-04,0.1198,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1413,5e-04,NA,"0","0",NA,NA,0,0
"427",2513,"12:12:25 AM",5e-04,5e-04,0.081611111,0.1313,5e-04,5e-04,5e-04,5e-04,1.0819,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1433,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0954,5e-04,0.0866,0.0866,0.2402,5e-04,5e-04,0.088,5e-04,0.6829,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"428",2514,"12:12:26 AM",5e-04,5e-04,0.4255,5e-04,0.0697,5e-04,5e-04,5e-04,0.8066,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0608,5e-04,5e-04,5e-04,5e-04,0.171,0.171,0.0186,5e-04,5e-04,0.1781,0.3595,0.5095,5e-04,5e-04,5e-04,5e-04,0.1137,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"429",2515,"12:12:27 AM",5e-04,5e-04,5e-04,5e-04,0.0312,5e-04,5e-04,5e-04,0.7392,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0305,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2389,5e-04,5e-04,5e-04,0.3073,0.0864,5e-04,5e-04,5e-04,5e-04,0.0916,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"430",2516,"12:12:28 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2734,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0141,0.0141,5e-04,5e-04,5e-04,5e-04,0.4844,0.3928,5e-04,0.03,5e-04,5e-04,0.0095,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"431",2517,"12:12:29 AM",5e-04,5e-04,5e-04,0.176681818,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2238,5e-04,5e-04,0.3242,5e-04,5e-04,0.5645,5e-04,0.003,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.067166667,5e-04,0.0508,0.0287,0.0152,5e-04,5e-04,5e-04,5e-04,0.0192,0.0192,0.103,5e-04,5e-04,5e-04,0.4642,0.3029,5e-04,0.0838,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"432",2518,"12:12:30 AM",5e-04,5e-04,5e-04,1.2084,5e-04,0.2781,5e-04,5e-04,5e-04,0.4945,5e-04,0.5204,0.2614,5e-04,5e-04,0.1006,5e-04,5e-04,1.4259,5e-04,1.8792,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.8016,5e-04,1.631,2.4638,0.3127,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1617,5e-04,5e-04,5e-04,0.4147,0.0221,0.3751,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,1,1
"433",2519,"12:12:31 AM",5e-04,5e-04,5e-04,2.1113,5e-04,1.2851,5e-04,5e-04,5e-04,1.6891,5e-04,3.2715,0.0219,5e-04,5e-04,5e-04,5e-04,5e-04,1.4349,5e-04,4.3626,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.6806,5e-04,1.0648,4.0096,1.6609,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1112,0.3622,3.7766,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,1,1
"434",2520,"12:12:32 AM",5e-04,5e-04,5e-04,2.6685,5e-04,1.2996,5e-04,5e-04,5e-04,0.7687,5e-04,2.7882,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.6708,5e-04,5.9667,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0612,2.9823,5e-04,1.1997,5.6966,1.2863,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1202,4.9136,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0556,5e-04,5e-04,NA,"0","0",NA,NA,1,1
"435",2521,"12:12:33 AM",5e-04,5e-04,5e-04,1.265055556,5e-04,1.3659,5e-04,5e-04,5e-04,1.7549,5e-04,2.8388,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.8009,5e-04,5.786,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.3895,2.9123,5e-04,1.2699,5.2198,0.7237,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1469,2.5033,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1075,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"436",2522,"12:12:34 AM",0.0605,5e-04,5e-04,1.485772727,5e-04,1.887,5e-04,5e-04,5e-04,2.7103,0.0368,0.7032,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.1369,5e-04,4.5092,5e-04,0.0955,0.0918,5e-04,5e-04,5e-04,5e-04,5e-04,1.7074,5e-04,1.8592,2.6734,0.5927,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,2.3199,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"437",2523,"12:12:35 AM",0.1209,5e-04,5e-04,2.1088,5e-04,1.3581,5e-04,5e-04,5e-04,1.7223,0.1857,1.1474,0.1184,5e-04,5e-04,5e-04,5e-04,5e-04,1.2595,5e-04,2.9907,5e-04,0.2056,0.1307,5e-04,5e-04,0.046,0.2075,5e-04,1.3122,5e-04,1.6361,1.5149,1.5047,5e-04,0.0679,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.8668,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0643,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"438",2524,"12:12:36 AM",0.0969,5e-04,5e-04,2.261944444,5e-04,1.2125,5e-04,5e-04,0.4838,1.061,0.0579,1.591,0.0965,5e-04,5e-04,5e-04,5e-04,5e-04,1.0953,5e-04,1.8772,5e-04,0.1092,0.1924,5e-04,5e-04,0.112,0.133,5e-04,1.0495,5e-04,1.3554,1.5559,1.6252,5e-04,0.0289,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0743,5e-04,5e-04,0.6489,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0898,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"439",2525,"12:12:37 AM",0.066,5e-04,5e-04,1.494318182,5e-04,0.9718,5e-04,5e-04,0.7634,0.4656,5e-04,1.6436,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.0378,5e-04,1.4903,5e-04,0.1836,0.1301,5e-04,5e-04,0.0705,5e-04,5e-04,0.7452,5e-04,1.2164,1.3904,1.2253,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.0231,5e-04,5e-04,0.0749,5e-04,5e-04,0.7637,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"440",2526,"12:12:38 AM",0.0097,5e-04,5e-04,1.0055,5e-04,0.3635,5e-04,5e-04,1.104,0.4711,5e-04,1.6046,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.7729,5e-04,1.5027,5e-04,0.1918,5e-04,5e-04,5e-04,0.1775,0.0343,5e-04,0.276,5e-04,1.0291,1.6146,1.2349,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.2264,5e-04,5e-04,0.0081,5e-04,5e-04,1.4901,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"441",2527,"12:12:39 AM",0.104,5e-04,5e-04,1.203681818,5e-04,0.1425,5e-04,5e-04,1.1498,1.3757,5e-04,1.4234,5e-04,0.0954,5e-04,5e-04,5e-04,5e-04,0.9204,5e-04,1.6674,5e-04,5e-04,5e-04,5e-04,5e-04,0.2135,0.1149,5e-04,0.405,5e-04,1.0357,1.6367,0.605,0.2475,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.7361,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"442",2528,"12:12:40 AM",0.0886,5e-04,5e-04,0.923611111,5e-04,0.0857,5e-04,5e-04,1.1906,1.2984,5e-04,1.2877,5e-04,0.1401,5e-04,5e-04,5e-04,5e-04,0.6845,5e-04,1.5779,5e-04,5e-04,5e-04,5e-04,5e-04,0.2531,5e-04,5e-04,0.8649,5e-04,0.6625,1.6145,0.7467,0.5361,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.4694,5e-04,1.4666,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"443",2529,"12:12:41 AM",5e-04,5e-04,5e-04,0.2092,5e-04,0.8194,5e-04,5e-04,0.5017,1.0044,5e-04,0.9555,5e-04,0.2867,5e-04,5e-04,5e-04,5e-04,0.4869,5e-04,1.318,5e-04,5e-04,5e-04,5e-04,5e-04,0.0287,0.728,5e-04,0.9385,5e-04,5e-04,1.429,1.114,5e-04,5e-04,5e-04,5e-04,0.0826,0.0826,5e-04,5e-04,5e-04,5e-04,0.658,5e-04,0.9671,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"444",2530,"12:12:42 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.5809,1.1405,5e-04,0.5257,5e-04,0.295611111,5e-04,5e-04,5e-04,5e-04,0.3573,5e-04,1.2311,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.6276,5e-04,0.9953,5e-04,5e-04,1.2718,0.8027,5e-04,5e-04,5e-04,5e-04,0.2705,0.2705,0.1174,5e-04,5e-04,5e-04,0.3478,0.0742,1.0438,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
"445",2531,"12:12:43 AM",5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,1.1252,0.6174,0.0759,0.1996,5e-04,0.116227273,5e-04,5e-04,5e-04,5e-04,0.4365,5e-04,2.5209,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,0.1001,5e-04,0.9868,5e-04,5e-04,1.0092,0.7319,5e-04,5e-04,5e-04,5e-04,0.1883,0.1883,0.0922,5e-04,5e-04,5e-04,0.0859,0.2171,1.0893,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,5e-04,NA,"0","0",NA,NA,0,0
